174,Ryan Gosling,"City Of Stars - From ""La La Land"" Soundtrack","410,294",2017-02-12
175,Post Malone,White Iverson,"409,863",2017-02-12
176,Passenger,Let Her Go,"408,437",2017-02-12
177,The Weeknd,Six Feet Under,"407,466",2017-02-12
178,G-Eazy,"Me, Myself & I","405,829",2017-02-12
179,Eminem,"Lose Yourself - From ""8 Mile"" Soundtrack","405,568",2017-02-12
180,Nick Jonas,"Bom Bidi Bom - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""","404,785",2017-02-12
181,Future,Low Life,"402,953",2017-02-12
182,Jonas Blue,Fast Car,"400,886",2017-02-12
183,Lil Uzi Vert,You Was Right,"400,326",2017-02-12
184,Drake,Hotline Bling,"397,336",2017-02-12
185,Sam Smith,Stay With Me,"396,922",2017-02-12
186,Desiigner,Outlet,"396,606",2017-02-12
187,Zara Larsson,So Good (feat. Ty Dolla $ign),"393,958",2017-02-12
188,The Weeknd,The Hills,"392,689",2017-02-12
189,BTS,Not Today,"390,448",2017-02-12
190,Thomas Gold,Magic,"384,573",2017-02-12
191,Justin Bieber,What Do You Mean?,"383,650",2017-02-12
192,J. Cole,No Role Modelz,"383,562",2017-02-12
193,Big Sean,Sacrifices,"383,419",2017-02-12
194,Hozier,Take Me To Church,"383,417",2017-02-12
195,Beyoncé,Halo,"380,478",2017-02-12
196,Future,Used to This,"380,301",2017-02-12
197,Zay Hilfigerrr,Juju On That Beat (TZ Anthem),"378,305",2017-02-12
198,Marian Hill,Down,"377,509",2017-02-12
199,Grey,I Miss You,"375,308",2017-02-12
200,Chris Brown,Party,"372,478",2017-02-12
1,Ed Sheeran,Shape of You,"7,344,569",2017-02-13
2,ZAYN,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""","4,271,266",2017-02-13
3,The Chainsmokers,Paris,"3,721,861",2017-02-13
4,Luis Fonsi,Despacito (Featuring Daddy Yankee),"3,588,146",2017-02-13
5,Ed Sheeran,Castle on the Hill,"2,899,315",2017-02-13
6,Martin Garrix,Scared to Be Lonely,"2,880,899",2017-02-13
7,Katy Perry,Chained To The Rhythm,"2,815,763",2017-02-13
8,Clean Bandit,Rockabye (feat. Sean Paul & Anne-Marie),"2,710,124",2017-02-13
9,The Weeknd,Starboy,"2,593,043",2017-02-13
10,James Arthur,Say You Won't Let Go,"2,506,736",2017-02-13
11,The Chainsmokers,Closer,"2,456,927",2017-02-13
12,The Weeknd,I Feel It Coming,"2,440,660",2017-02-13
13,Migos,Bad and Boujee (feat. Lil Uzi Vert),"2,211,277",2017-02-13
14,Starley,Call On Me - Ryan Riback Extended Remix,"2,171,384",2017-02-13
15,Julia Michaels,Issues,"2,059,951",2017-02-13
16,Maroon 5,Don't Wanna Know,"1,922,619",2017-02-13
17,Shakira,Chantaje (feat. Maluma),"1,907,327",2017-02-13
18,Machine Gun Kelly,Bad Things (with Camila Cabello),"1,892,690",2017-02-13
19,Alessia Cara,"How Far I'll Go - From ""Moana""","1,836,087",2017-02-13
20,Steve Aoki,Just Hold On,"1,831,134",2017-02-13
21,Major Lazer,Run Up (feat. PARTYNEXTDOOR & Nicki Minaj),"1,779,887",2017-02-13
22,Drake,Fake Love,"1,718,075",2017-02-13
23,Bruno Mars,24K Magic,"1,690,091",2017-02-13
24,DJ Snake,Let Me Love You,"1,660,647",2017-02-13
25,Big Sean,Bounce Back,"1,591,233",2017-02-13
26,The Vamps,All Night,"1,589,272",2017-02-13
27,Drake,One Dance,"1,578,874",2017-02-13
28,Martin Jensen,Solo Dance,"1,551,797",2017-02-13
29,AJR,Weak,"1,543,151",2017-02-13
30,Jon Bellion,All Time Low,"1,504,507",2017-02-13
31,Alok,Hear Me Now,"1,486,911",2017-02-13
32,Nicky Jam,El Amante,"1,379,236",2017-02-13
33,CNCO,Reggaetón Lento (Bailemos),"1,329,126",2017-02-13
34,Ariana Grande,Side To Side,"1,314,617",2017-02-13
35,Robin Schulz,Shed a Light,"1,309,629",2017-02-13
36,Major Lazer,Cold Water (feat. Justin Bieber & MØ),"1,302,212",2017-02-13
37,KYLE,iSpy (feat. Lil Yachty),"1,291,666",2017-02-13
38,Sage The Gemini,Now and Later,"1,280,474",2017-02-13
39,Martin Garrix,In the Name of Love,"1,274,754",2017-02-13
40,Snakehips,Don't Leave,"1,247,414",2017-02-13
41,Rae Sremmurd,Black Beatles,"1,194,234",2017-02-13
42,Zara Larsson,I Would Like,"1,191,769",2017-02-13
43,Hailee Steinfeld,Starving,"1,187,515",2017-02-13
44,Bruno Mars,That's What I Like,"1,181,792",2017-02-13
45,Migos,T-Shirt,"1,150,235",2017-02-13
46,Calvin Harris,My Way,"1,136,216",2017-02-13
47,Adele,Water Under the Bridge,"1,105,544",2017-02-13
48,John Legend,Love Me Now,"1,091,572",2017-02-13
49,Shawn Mendes,Mercy,"1,090,923",2017-02-13
50,Alan Walker,Alone,"1,085,146",2017-02-13
51,Imagine Dragons,Believer,"1,064,305",2017-02-13
52,Zion & Lennox,Otra vez (feat. J Balvin),"1,019,272",2017-02-13
53,Post Malone,Congratulations,"1,014,354",2017-02-13
54,Chance the Rapper,No Problem (feat. Lil Wayne & 2 Chainz),"967,251",2017-02-13
55,Rag'n'Bone Man,Human,"963,569",2017-02-13
56,Aminé,Caroline,"956,023",2017-02-13
57,Jax Jones,You Don't Know Me - Radio Edit,"952,549",2017-02-13
58,Twenty One Pilots,Heathens,"947,348",2017-02-13
59,Petit Biscuit,Sunset Lover,"914,515",2017-02-13
60,Bebe Rexha,I Got You,"899,782",2017-02-13
61,J Balvin,Safari,"898,244",2017-02-13
62,Shawn Mendes,Treat You Better,"893,024",2017-02-13
63,Alessia Cara,Scars To Your Beautiful,"876,514",2017-02-13
64,The Chainsmokers,Don't Let Me Down,"867,993",2017-02-13
65,The Chainsmokers,All We Know,"860,544",2017-02-13
66,Ed Sheeran,Photograph,"855,464",2017-02-13
67,Big Sean,Moves,"845,951",2017-02-13
68,Isaiah,It's Gotta Be You,"838,474",2017-02-13
69,Jonas Blue,By Your Side,"822,586",2017-02-13
70,DRAM,Broccoli (feat. Lil Yachty),"819,029",2017-02-13
71,The Weeknd,Party Monster,"813,962",2017-02-13
72,Luke Christopher,Lot to Learn,"806,241",2017-02-13
73,Twenty One Pilots,Stressed Out,"801,767",2017-02-13
74,Justin Timberlake,"CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")","799,254",2017-02-13
75,Little Mix,Touch,"798,708",2017-02-13
76,Big Sean,No Favors,"788,552",2017-02-13
77,Noah Cyrus,Make Me (Cry),"786,139",2017-02-13
78,JP Cooper,September Song,"772,688",2017-02-13
79,Charlie Puth,We Don't Talk Anymore (feat. Selena Gomez),"765,036",2017-02-13
80,Olivia Holt,History,"764,530",2017-02-13
81,Adele,Hello,"764,256",2017-02-13
82,Ed Sheeran,Thinking out Loud,"762,833",2017-02-13
83,Ricky Martin,Vente Pa' Ca,"745,366",2017-02-13
84,Lady Gaga,Million Reasons,"736,096",2017-02-13
85,Bruno Mars,Versace on the Floor,"719,387",2017-02-13
86,IAmChino,"Ay Mi Dios (feat. Pitbull, Yandel & Chacal)","707,250",2017-02-13
87,Hearts & Colors,Lighthouse - Andrelli Remix,"701,883",2017-02-13
88,Sam Hunt,Body Like A Back Road,"700,295",2017-02-13
89,Mike Posner,I Took A Pill In Ibiza - Seeb Remix,"698,643",2017-02-13
90,NEIKED,Sexual,"698,321",2017-02-13
91,Wisin,Vacaciones,"690,047",2017-02-13
92,Childish Gambino,Redbone,"688,744",2017-02-13
93,Sean Paul,No Lie,"688,480",2017-02-13
94,Twenty One Pilots,Ride,"685,297",2017-02-13
95,Piso 21,Me Llamas (feat. Maluma) - Remix,"675,063",2017-02-13
96,Justin Bieber,Love Yourself,"672,888",2017-02-13
97,Lukas Graham,7 Years,"668,558",2017-02-13
98,Flo Rida,Cake - Challenge Version,"660,178",2017-02-13
99,Sia,Cheap Thrills,"651,466",2017-02-13
100,G-Eazy,Some Kind Of Drug,"648,042",2017-02-13
101,Drake,Too Good,"644,619",2017-02-13
102,Stanaj,Romantic - NOTD Remix,"637,343",2017-02-13
103,21 Savage,X (feat. Future),"636,561",2017-02-13
104,Jonas Blue,Perfect Strangers,"634,528",2017-02-13
105,Ozuna,Dile Que Tu Me Quieres,"634,455",2017-02-13
106,Adele,Send My Love (To Your New Lover),"633,415",2017-02-13
107,Desiigner,Panda,"631,813",2017-02-13
108,Anuel Aa,"Sola (Remix) [feat. Daddy Yankee, Wisin, Farruko, Zion & Lennox]","629,989",2017-02-13
109,Justin Bieber,Sorry,"629,987",2017-02-13
110,Sia,The Greatest,"625,051",2017-02-13
111,Alan Walker,Faded,"616,673",2017-02-13
112,A R I Z O N A,Oceans Away,"606,747",2017-02-13
113,Rihanna,Work,"602,391",2017-02-13
114,gnash,"i hate u, i love u (feat. olivia o'brien)","599,395",2017-02-13
115,Fifth Harmony,Work from Home (feat. Ty Dolla $ign),"597,252",2017-02-13
116,Travis Scott,goosebumps,"594,248",2017-02-13
117,Calvin Harris,This Is What You Came For,"590,155",2017-02-13
118,Rae Sremmurd,Swang,"589,766",2017-02-13
119,Aaron Carter,Sooner Or Later,"589,668",2017-02-13
120,Lauv,The Other,"586,823",2017-02-13
121,Carlos Vives,La Bicicleta,"582,754",2017-02-13
122,J. Cole,Deja Vu,"577,447",2017-02-13
123,Nevada,The Mack,"574,168",2017-02-13
124,Rihanna,Love On The Brain,"569,757",2017-02-13
125,Sebastian Yatra,Traicionera,"566,252",2017-02-13
126,Lil Wayne,"Sucker For Pain (with Wiz Khalifa, Imagine Dragons, Logic & Ty Dolla $ign feat. X Ambassadors)","560,935",2017-02-13
127,Drake,Sneakin’,"559,311",2017-02-13
128,Chance the Rapper,Juke Jam (feat. Justin Bieber & Towkio),"558,597",2017-02-13
129,Rihanna,Needed Me,"554,575",2017-02-13
130,DVBBS,Not Going Home,"551,023",2017-02-13
131,Andy Grammer,Fresh Eyes,"550,112",2017-02-13
132,Dua Lipa,Be The One,"538,817",2017-02-13
133,21 Savage,No Heart,"534,120",2017-02-13
134,Drake,Controlla,"532,587",2017-02-13
135,FRENSHIP,Capsize,"532,182",2017-02-13
136,Rob $tone,Chill Bill,"531,267",2017-02-13
137,Chance the Rapper,Same Drugs,"530,037",2017-02-13
138,Charly Black,Gyal You A Party Animal - Remix,"529,521",2017-02-13
139,BTS,Spring Day,"529,199",2017-02-13
140,Nick Jonas,"Bom Bidi Bom - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""","527,847",2017-02-13
141,San Holo,Light,"526,148",2017-02-13
142,Little Mix,Shout Out to My Ex,"519,304",2017-02-13
143,Flume,Never Be Like You,"516,027",2017-02-13
144,XXXTENTACION,Look at Me!,"512,265",2017-02-13
145,Daddy Yankee,La Rompe Corazones,"511,866",2017-02-13
146,Gucci Mane,Both (feat. Drake),"503,492",2017-02-13
147,Niall Horan,This Town,"502,127",2017-02-13
148,Don Omar,Te Quiero Pa´Mi,"495,977",2017-02-13
149,Galantis,Love on Me,"494,677",2017-02-13
150,Rag'n'Bone Man,Skin,"493,926",2017-02-13
151,Kungs,This Girl (Kungs Vs. Cookin' On 3 Burners) - Kungs Vs. Cookin' On 3 Burners,"493,556",2017-02-13
152,Adele,When We Were Young,"492,709",2017-02-13
153,DNCE,Cake By The Ocean,"484,859",2017-02-13
154,Chino & Nacho,Andas En Mi Cabeza,"482,775",2017-02-13
155,Sia,"Helium - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""","482,664",2017-02-13
156,Ariana Grande,Into You,"481,791",2017-02-13
157,The Chainsmokers,Setting Fires,"480,759",2017-02-13
158,James Bay,Let It Go,"479,549",2017-02-13
159,Migos,Kelly Price (feat. Travis Scott),"473,836",2017-02-13
160,Migos,Slippery (feat. Gucci Mane),"471,172",2017-02-13
161,Mike Perry,The Ocean (feat. Shy Martin),"470,449",2017-02-13
162,Daddy Yankee,Shaky Shaky,"466,977",2017-02-13
163,Khalid,Location,"465,474",2017-02-13
164,Coldplay,Hymn for the Weekend - Seeb Remix,"465,061",2017-02-13
165,Major Lazer,Light It Up (feat. Nyla & Fuse ODG) - Remix,"463,241",2017-02-13
166,Young Thug,pick up the phone,"463,177",2017-02-13
167,Mura Masa,Love$ick,"462,559",2017-02-13
168,Vice,Steady 1234 (feat. Jasmine Thompson & Skizzy Mars),"461,537",2017-02-13
169,Eminem,"Lose Yourself - From ""8 Mile"" Soundtrack","461,234",2017-02-13
170,Marian Hill,Down,"458,707",2017-02-13
171,Ryan Gosling,"City Of Stars - From ""La La Land"" Soundtrack","454,346",2017-02-13
172,ZAYN,PILLOWTALK,"453,834",2017-02-13
173,Calum Scott,Dancing On My Own,"453,243",2017-02-13
174,Chance the Rapper,All We Got (feat. Kanye West & Chicago Children's Choir),"453,043",2017-02-13
175,Major Lazer,Lean On (feat. MØ & DJ Snake),"452,033",2017-02-13
176,Desiigner,Outlet,"449,445",2017-02-13
177,John Legend,All of Me,"448,638",2017-02-13
178,Farruko,Chillax (feat. Ky-Mani Marley),"446,179",2017-02-13
179,Sam Smith,Stay With Me,"443,011",2017-02-13
180,MØ,Final Song,"441,900",2017-02-13
181,The Weeknd,Six Feet Under,"441,651",2017-02-13
182,Beyoncé,Halo,"438,981",2017-02-13
183,Halsey,Not Afraid Anymore,"438,821",2017-02-13
184,Passenger,Let Her Go,"438,349",2017-02-13
185,BTS,Not Today,"438,175",2017-02-13
186,Shawn Mendes,Stitches,"435,848",2017-02-13
187,Drake,Hotline Bling,"433,679",2017-02-13
188,DJ Snake,Middle,"431,708",2017-02-13
189,Post Malone,White Iverson,"428,225",2017-02-13
190,Future,Low Life,"420,252",2017-02-13
191,Enrique Iglesias,DUELE EL CORAZON,"420,217",2017-02-13
192,Zara Larsson,So Good (feat. Ty Dolla $ign),"419,061",2017-02-13
193,Adele,Someone Like You,"418,855",2017-02-13
194,G-Eazy,"Me, Myself & I","418,400",2017-02-13
195,Hozier,Take Me To Church,"418,047",2017-02-13
196,Zara Larsson,Lush Life,"415,773",2017-02-13
197,The Weeknd,The Hills,"415,622",2017-02-13
198,Jonas Blue,Fast Car,"415,306",2017-02-13
199,Sabrina Carpenter,Thumbs,"411,565",2017-02-13
200,Maluma,Borro Cassette,"408,774",2017-02-13
1,Ed Sheeran,Shape of You,"7,511,927",2017-02-14
2,ZAYN,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""","4,375,267",2017-02-14
3,The Chainsmokers,Paris,"3,796,956",2017-02-14
4,Luis Fonsi,Despacito (Featuring Daddy Yankee),"3,681,350",2017-02-14
5,Martin Garrix,Scared to Be Lonely,"2,933,201",2017-02-14
6,Ed Sheeran,Castle on the Hill,"2,855,815",2017-02-14
7,Katy Perry,Chained To The Rhythm,"2,819,230",2017-02-14
8,Clean Bandit,Rockabye (feat. Sean Paul & Anne-Marie),"2,685,890",2017-02-14
9,James Arthur,Say You Won't Let Go,"2,581,465",2017-02-14
10,The Weeknd,I Feel It Coming,"2,520,903",2017-02-14
11,The Weeknd,Starboy,"2,483,528",2017-02-14
12,The Chainsmokers,Closer,"2,345,928",2017-02-14
13,Migos,Bad and Boujee (feat. Lil Uzi Vert),"2,258,371",2017-02-14
14,Starley,Call On Me - Ryan Riback Extended Remix,"2,179,292",2017-02-14
15,Julia Michaels,Issues,"2,144,776",2017-02-14
16,Machine Gun Kelly,Bad Things (with Camila Cabello),"1,926,419",2017-02-14
17,Shakira,Chantaje (feat. Maluma),"1,924,522",2017-02-14
18,Maroon 5,Don't Wanna Know,"1,911,124",2017-02-14
19,Steve Aoki,Just Hold On,"1,838,850",2017-02-14
20,Alessia Cara,"How Far I'll Go - From ""Moana""","1,818,352",2017-02-14
21,Major Lazer,Run Up (feat. PARTYNEXTDOOR & Nicki Minaj),"1,818,004",2017-02-14
22,Drake,Fake Love,"1,733,887",2017-02-14
23,DJ Snake,Let Me Love You,"1,689,308",2017-02-14
24,Bruno Mars,24K Magic,"1,676,139",2017-02-14
25,Big Sean,Bounce Back,"1,623,740",2017-02-14
26,Martin Jensen,Solo Dance,"1,592,232",2017-02-14
27,The Vamps,All Night,"1,587,218",2017-02-14
28,AJR,Weak,"1,566,528",2017-02-14
29,Drake,One Dance,"1,508,853",2017-02-14
30,Jon Bellion,All Time Low,"1,502,072",2017-02-14
31,Alok,Hear Me Now,"1,496,996",2017-02-14
32,Nicky Jam,El Amante,"1,433,831",2017-02-14
33,Bruno Mars,That's What I Like,"1,410,962",2017-02-14
34,CNCO,Reggaetón Lento (Bailemos),"1,366,746",2017-02-14
35,KYLE,iSpy (feat. Lil Yachty),"1,360,963",2017-02-14
36,Robin Schulz,Shed a Light,"1,339,856",2017-02-14
37,Major Lazer,Cold Water (feat. Justin Bieber & MØ),"1,314,112",2017-02-14
38,Ariana Grande,Side To Side,"1,295,649",2017-02-14
39,Martin Garrix,In the Name of Love,"1,284,535",2017-02-14
40,Sage The Gemini,Now and Later,"1,277,144",2017-02-14
41,Snakehips,Don't Leave,"1,271,624",2017-02-14
42,Adele,Water Under the Bridge,"1,251,425",2017-02-14
43,Ed Sheeran,Thinking out Loud,"1,229,058",2017-02-14
44,Zara Larsson,I Would Like,"1,219,383",2017-02-14
45,Rae Sremmurd,Black Beatles,"1,200,744",2017-02-14
46,Migos,T-Shirt,"1,187,725",2017-02-14
47,Hailee Steinfeld,Starving,"1,171,325",2017-02-14
48,Imagine Dragons,Believer,"1,145,857",2017-02-14
49,Calvin Harris,My Way,"1,123,082",2017-02-14
50,John Legend,Love Me Now,"1,119,316",2017-02-14
51,Shawn Mendes,Mercy,"1,090,273",2017-02-14
52,Ed Sheeran,Photograph,"1,079,762",2017-02-14
53,Post Malone,Congratulations,"1,054,668",2017-02-14
54,Alan Walker,Alone,"1,047,711",2017-02-14
55,Zion & Lennox,Otra vez (feat. J Balvin),"1,003,518",2017-02-14
56,Bebe Rexha,I Got You,"964,720",2017-02-14
57,Petit Biscuit,Sunset Lover,"957,537",2017-02-14
58,Rag'n'Bone Man,Human,"948,045",2017-02-14
59,Aminé,Caroline,"933,190",2017-02-14
60,Isaiah,It's Gotta Be You,"913,967",2017-02-14
61,Jax Jones,You Don't Know Me - Radio Edit,"913,953",2017-02-14
62,Twenty One Pilots,Heathens,"911,481",2017-02-14
63,J Balvin,Safari,"904,032",2017-02-14
64,Chance the Rapper,No Problem (feat. Lil Wayne & 2 Chainz),"898,222",2017-02-14
65,Shawn Mendes,Treat You Better,"890,523",2017-02-14
66,Lady Gaga,Million Reasons,"877,319",2017-02-14
67,Alessia Cara,Scars To Your Beautiful,"868,293",2017-02-14
68,Beyoncé,Halo,"846,808",2017-02-14
69,Sam Smith,Stay With Me,"842,446",2017-02-14
70,The Chainsmokers,Don't Let Me Down,"842,210",2017-02-14
71,Big Sean,Moves,"839,614",2017-02-14
72,Little Mix,Touch,"834,668",2017-02-14
73,Big Sean,No Favors,"834,523",2017-02-14
74,The Weeknd,Party Monster,"825,954",2017-02-14
75,The Chainsmokers,All We Know,"823,559",2017-02-14
76,Justin Timberlake,"CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")","815,133",2017-02-14
77,Luke Christopher,Lot to Learn,"811,125",2017-02-14
78,Jonas Blue,By Your Side,"799,408",2017-02-14
79,John Legend,All of Me,"798,606",2017-02-14
80,Olivia Holt,History,"789,199",2017-02-14
81,Adele,Make You Feel My Love,"788,063",2017-02-14
82,Noah Cyrus,Make Me (Cry),"786,649",2017-02-14
83,DRAM,Broccoli (feat. Lil Yachty),"784,727",2017-02-14
84,Ricky Martin,Vente Pa' Ca,"766,452",2017-02-14
85,JP Cooper,September Song,"764,339",2017-02-14
86,Justin Bieber,Love Yourself,"755,459",2017-02-14
87,Charlie Puth,We Don't Talk Anymore (feat. Selena Gomez),"750,643",2017-02-14
88,Twenty One Pilots,Stressed Out,"743,486",2017-02-14
89,IAmChino,"Ay Mi Dios (feat. Pitbull, Yandel & Chacal)","736,563",2017-02-14
90,Bruno Mars,Versace on the Floor,"734,003",2017-02-14
91,Hozier,Take Me To Church,"728,079",2017-02-14
92,Sam Hunt,Body Like A Back Road,"723,893",2017-02-14
93,Wisin,Vacaciones,"710,934",2017-02-14
94,Mike Posner,I Took A Pill In Ibiza - Seeb Remix,"710,332",2017-02-14
95,Childish Gambino,Redbone,"704,320",2017-02-14
96,Piso 21,Me Llamas (feat. Maluma) - Remix,"700,872",2017-02-14
97,NEIKED,Sexual,"697,183",2017-02-14
98,Hearts & Colors,Lighthouse - Andrelli Remix,"696,772",2017-02-14
99,Twenty One Pilots,Ride,"691,206",2017-02-14
100,Flo Rida,Cake - Challenge Version,"689,354",2017-02-14
101,Rihanna,Love On The Brain,"687,874",2017-02-14
102,Stanaj,Romantic - NOTD Remix,"683,547",2017-02-14
103,Ariana Grande,美女と野獣,"672,718",2017-02-14
104,G-Eazy,Some Kind Of Drug,"672,241",2017-02-14
105,Adele,Hello,"670,425",2017-02-14
106,Ellie Goulding,"Love Me Like You Do - From ""Fifty Shades Of Grey""","662,442",2017-02-14
107,Sean Paul,No Lie,"660,079",2017-02-14
108,Sia,Cheap Thrills,"654,378",2017-02-14
109,21 Savage,X (feat. Future),"653,602",2017-02-14
110,Anuel Aa,"Sola (Remix) [feat. Daddy Yankee, Wisin, Farruko, Zion & Lennox]","651,692",2017-02-14
111,Ozuna,Dile Que Tu Me Quieres,"646,009",2017-02-14
112,A R I Z O N A,Oceans Away,"642,787",2017-02-14
113,Jonas Blue,Perfect Strangers,"628,449",2017-02-14
114,Sia,The Greatest,"628,432",2017-02-14
115,Alan Walker,Faded,"624,073",2017-02-14
116,Rae Sremmurd,Swang,"621,857",2017-02-14
117,Adele,Send My Love (To Your New Lover),"619,821",2017-02-14
118,gnash,"i hate u, i love u (feat. olivia o'brien)","619,092",2017-02-14
119,Drake,Too Good,"615,845",2017-02-14
120,Desiigner,Panda,"615,762",2017-02-14
121,Travis Scott,goosebumps,"611,851",2017-02-14
122,Justin Bieber,Sorry,"607,964",2017-02-14
123,Fifth Harmony,Work from Home (feat. Ty Dolla $ign),"604,468",2017-02-14
124,Aaron Carter,Sooner Or Later,"604,284",2017-02-14
125,Passenger,Let Her Go,"599,728",2017-02-14
126,Calvin Harris,This Is What You Came For,"598,225",2017-02-14
127,Carlos Vives,La Bicicleta,"597,171",2017-02-14
128,Lukas Graham,7 Years,"596,542",2017-02-14
129,J. Cole,Deja Vu,"592,930",2017-02-14
130,Lauv,The Other,"586,701",2017-02-14
131,Joakim Lundell,All I Need,"585,586",2017-02-14
132,Sebastian Yatra,Traicionera,"581,593",2017-02-14
133,Sia,"Helium - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""","581,080",2017-02-14
134,Christina Perri,A Thousand Years,"574,022",2017-02-14
135,Dua Lipa,Be The One,"572,727",2017-02-14
136,Lil Wayne,"Sucker For Pain (with Wiz Khalifa, Imagine Dragons, Logic & Ty Dolla $ign feat. X Ambassadors)","571,496",2017-02-14
137,Daddy Yankee,La Rompe Corazones,"570,857",2017-02-14
138,Drake,Sneakin’,"567,342",2017-02-14
139,Chance the Rapper,Same Drugs,"562,547",2017-02-14
140,DVBBS,Not Going Home,"556,799",2017-02-14
141,21 Savage,No Heart,"555,727",2017-02-14
142,Rihanna,Work,"552,679",2017-02-14
143,Charly Black,Gyal You A Party Animal - Remix,"550,444",2017-02-14
144,Andy Grammer,Fresh Eyes,"544,985",2017-02-14
145,Nevada,The Mack,"544,277",2017-02-14
146,San Holo,Light,"543,945",2017-02-14
147,Drake,Controlla,"542,323",2017-02-14
148,Rihanna,Needed Me,"542,221",2017-02-14
149,Oasis,Wonderwall - Remastered,"540,296",2017-02-14
150,Little Mix,Shout Out to My Ex,"534,125",2017-02-14
151,Nick Jonas,"Bom Bidi Bom - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""","530,601",2017-02-14
152,XXXTENTACION,Look at Me!,"529,180",2017-02-14
153,Rob $tone,Chill Bill,"527,299",2017-02-14
154,FRENSHIP,Capsize,"524,232",2017-02-14
155,Gucci Mane,Both (feat. Drake),"520,509",2017-02-14
156,Niall Horan,This Town,"514,385",2017-02-14
157,Don Omar,Te Quiero Pa´Mi,"511,331",2017-02-14
